Id,SalePrice
1461,117433.94580000002
1462,170186.8407
1463,197689.1842
1464,197919.4246
1465,187443.25170000002
1466,178328.5378
1467,179016.05099999998
1468,167425.061
1469,190513.00800000003
1470,142393.66040000002
1471,215067.83130000002
1472,120789.59540000002
1473,116049.64790000001
1474,177720.9651
1475,100876.9616
1476,317312.6588
1477,227201.7084
1478,259189.5271
1479,265611.77
1480,472702.5016
1481,299914.4621
1482,200528.5342
1483,172091.81999999998
1484,171147.473
1485,149843.41580000002
1486,187366.9984
1487,277526.379
1488,243429.6806
1489,172222.0
1490,237914.79699999996
1491,191931.4672
1492,108916.3296
1493,192417.0366
1494,290944.3126
1495,279103.10780000006
1496,237258.02459999998
1497,176243.2498
1498,160849.42940000002
1499,158900.2486
1500,167916.4658
1501,226148.57250000004
1502,147416.098
1503,259736.99499999997
1504,212410.32210000002
1505,209583.6415
1506,238557.1382
1507,290624.30220000003
1508,241834.6934
1509,156331.09130000003
1510,174976.91999999998
1511,166876.25410000002
1512,224718.57059999998
1513,173216.7294
1514,139147.40120000002
1515,264460.2328
1516,177788.75540000002
1517,157178.92120000004
1518,141381.2928
1519,238525.6814
1520,141967.98979999998
1521,148509.93409999998
1522,205003.94800000003
1523,108905.6423
1524,120097.4253
1525,112823.878
1526,128664.50399999999
1527,112944.8631
1528,113931.03390000001
1529,160568.9658
1530,206789.56650000002
1531,184458.47540000002
1532,106487.32250000004
1533,162710.98140000002
1534,107471.42240000001
1535,163217.2174
1536,120039.90909999999
1537,111457.10500000001
1538,154015.2808
1539,207297.2282
1540,154997.36079999997
1541,166093.7479
1542,168661.2022
1543,204967.15240000002
1544,98876.01559999998
1545,115647.9828
1546,124997.45099999999
1547,151038.58800000002
1548,130224.899
1549,121195.21599999999
1550,163820.0316
1551,149402.5244
1552,184801.32400000002
1553,118369.55820000001
1554,103680.23859999998
1555,212030.0171
1556,107759.18950000001
1557,140284.3442
1558,85584.73849999999
1559,120288.68719999999
1560,156196.8708
1561,151348.9304
1562,95494.68170000002
1563,121872.13770000002
1564,183750.6275
1565,133503.9495
1566,226523.45870000002
1567,107145.45439999999
1568,240069.8146
1569,154294.4674
1570,91956.2269
1571,98897.7187
1572,139742.3034
1573,237544.83060000002
1574,163609.1436
1575,239078.00120000006
1576,263220.4221
1577,181660.28639999998
1578,147760.4303
1579,146955.03790000002
1580,200827.8807
1581,115894.2996
1582,117590.46440000001
1583,334731.8716
1584,221049.73840000003
1585,158909.9958
1586,50995.506
1587,71218.95009999999
1588,147580.7002
1589,129036.0988
1590,117902.54199999999
1591,78035.92199999999
1592,165462.66229999997
1593,126554.20979999998
1594,111983.65099999998
1595,122168.56159999999
1596,224148.2412
1597,198089.27279999998
1598,165486.05820000003
1599,169422.4921
1600,174255.0068
1601,99445.01640000002
1602,111983.48940000002
1603,85995.26560000001
1604,253553.31769999999
1605,249391.0884
1606,182123.3423
1607,199922.889
1608,195991.5204
1609,177552.28399999999
1610,146564.62939999998
1611,159242.59500000003
1612,187598.7012
1613,177952.01239999998
1614,133556.4045
1615,77349.38400000002
1616,73161.30560000002
1617,98347.30020000003
1618,98460.4437
1619,123902.2545
1620,257774.13160000002
1621,136564.77620000002
1622,127235.97570000001
1623,256883.2885
1624,228622.9769
1625,119018.42640000001
1626,205926.26400000002
1627,204247.0788
1628,278682.54850000003
1629,166173.3794
1630,387771.22250000003
1631,205848.46110000001
1632,242793.512
1633,147095.22629999998
1634,197547.59860000003
1635,181014.08169999998
1636,159080.5218
1637,220404.9781
1638,207215.53720000002
1639,214914.53240000003
1640,288066.56330000004
1641,215996.5057
1642,215636.1806
1643,206556.36020000002
1644,203735.31420000002
1645,246167.91220000002
1646,177949.5644
1647,169927.85470000003
1648,164132.86460000003
1649,132797.8417
1650,122266.04299999999
1651,110701.2356
1652,123121.59360000002
1653,117033.19750000001
1654,180739.88319999998
1655,167805.4303
1656,174746.4776
1657,181073.0258
1658,172128.9286
1659,113835.65880000002
1660,138672.8499
1661,416144.2876
1662,328381.4207
1663,316448.097
1664,452121.3962
1665,250288.403
1666,289723.3987
1667,319588.27359999996
1668,280974.12249999994
1669,256569.4166
1670,283328.3791
1671,275395.18559999997
1672,426262.18559999997
1673,300538.34140000003
1674,232460.9961
1675,220677.6708
1676,226280.5348
1677,219087.60520000002
1678,437867.80020000006
1679,363265.81710000004
1680,277435.59400000004
1681,219611.0647
1682,281308.14619999996
1683,203133.24610000002
1684,168449.5382
1685,166904.2417
1686,176213.69640000002
1687,138119.516
1688,188527.6288
1689,178425.43579999998
1690,188908.86070000002
1691,166925.2976
1692,230837.5229
1693,147820.76429999998
1694,187053.6831
1695,145668.894
1696,280802.006
1697,145668.894
1698,351276.4451
1699,301890.93069999997
1700,248152.8977
1701,272352.6351
1702,243712.57400000002
1703,247625.80479999998
1704,275851.36340000003
1705,203300.65290000002
1706,421742.23920000007
1707,183871.7112
1708,184457.91879999998
1709,221049.0012
1710,207091.5798
1711,239294.1716
1712,250041.0688
1713,271339.0448
1714,214524.12929999997
1715,184400.6507
1716,151099.6134
1717,144285.9168
1718,105953.05219999999
1719,198872.6869
1720,231228.97720000002
1721,140161.14299999998
1722,103781.14299999998
1723,169897.89639999997
1724,225281.28759999998
1725,227209.0468
1726,180462.5456
1727,186290.51880000002
1728,166266.3488
1729,166299.8202
1730,83815.8694
1731,117997.73120000001
1732,120695.51359999999
1733,124389.8772
1734,133574.7144
1735,107097.29039999998
1736,97601.6848
1737,324997.41120000003
1738,215848.1261
1739,343178.0001
1740,249314.01419999998
1741,212048.4845
1742,200426.70540000004
1743,177767.94220000002
1744,266787.8134
1745,232437.5721
1746,180491.3347
1747,217484.3683
1748,236879.3442
1749,188512.7463
1750,150824.9129
1751,229116.0101
1752,119249.9628
1753,193234.89059999998
1754,240518.1888
1755,203883.25970000002
1756,142431.9422
1757,96389.9673
1758,184274.26789999998
1759,205487.58610000001
1760,175779.70390000002
1761,187482.928
1762,200646.5762
1763,167440.3146
1764,115635.51199999999
1765,230601.2224
1766,216981.0317
1767,249203.45260000002
1768,143749.6189
1769,176380.3222
1770,135409.64359999998
1771,133101.3693
1772,145775.0156
1773,126228.16209999999
1774,194738.8903
1775,122380.75979999999
1776,130519.84229999999
1777,113612.87000000001
1778,142380.9973
1779,98325.2972
1780,160331.7543
1781,131820.1986
1782,96864.54879999999
1783,129243.1416
1784,92083.9342
1785,108551.5776
1786,148288.1112
1787,132926.173
1788,52255.93209999999
1789,113906.97140000001
1790,111683.3359
1791,256791.64119999998
1792,169025.5927
1793,144651.4064
1794,149298.5207
1795,128273.39190000002
1796,86566.0644
1797,129890.9585
1798,105816.55919999999
1799,106384.49380000003
1800,99491.1496
1801,120969.8299
1802,101573.6232
1803,174597.6776
1804,155211.97350000002
1805,125892.68300000002
1806,118274.9235
1807,181929.7107
1808,108985.022
1809,108770.39639999998
1810,160302.5969
1811,63503.341100000005
1812,99198.11859999999
1813,126630.543
1814,121725.6664
1815,67988.0364
1816,88665.07320000001
1817,156430.34509999998
1818,189997.6118
1819,96432.44440000001
1820,71674.94600000003
1821,84383.2208
1822,148052.71480000002
1823,52461.1504
1824,127183.2238
1825,129141.5375
1826,104154.65099999998
1827,115005.7365
1828,157174.4105
1829,200201.2254
1830,197537.6048
1831,173719.7544
1832,142730.7628
1833,170430.67959999997
1834,105261.11200000001
1835,141757.4345
1836,137272.01619999998
1837,121604.06209999998
1838,129130.6385
1839,81900.40640000002
1840,166795.258
1841,125974.1496
1842,89178.19690000001
1843,133785.8531
1844,105453.80189999999
1845,113222.9701
1846,150020.22460000002
1847,184405.6514
1848,33805.4
1849,110360.94329999998
1850,130466.3055
1851,142342.3684
1852,113008.40030000001
1853,158470.0019
1854,175700.38670000003
1855,142652.1326
1856,226665.5084
1857,120830.3548
1858,74312.9772
1859,59187.787299999996
1860,131968.0871
1861,57626.3527
1862,280534.007
1863,280534.007
1864,280534.007
1865,290580.1042
1866,283239.4244
1867,205427.3944
1868,277563.1277
1869,206624.1658
1870,222289.2504
1871,216548.12320000003
1872,160577.7492
1873,237077.4264
1874,117137.35850000002
1875,204728.7802
1876,212229.16239999997
1877,216336.862
1878,196397.58839999998
1879,108455.29230000002
1880,145172.2686
1881,247807.96440000003
1882,226144.6396
1883,180096.7721
1884,193371.7464
1885,240014.2219
1886,269841.69940000004
1887,219619.6672
1888,265160.6962
1889,150167.7426
1890,122557.66100000001
1891,132854.81960000002
1892,95878.6712
1893,151886.6016
1894,94437.48620000001
1895,184662.3061
1896,119889.7892
1897,143146.1582
1898,103676.8635
1899,124048.56559999999
1900,95221.6388
1901,187126.0991
1902,162857.78789999997
1903,226398.01320000002
1904,133978.7374
1905,203013.1867
1906,165290.4032
1907,227547.9966
1908,113649.31360000002
1909,145351.29390000002
1910,134143.42500000002
1911,200784.9884
1912,284503.8955
1913,175685.04039999997
1914,76802.48479999999
1915,255796.34219999996
1916,76502.3334
1917,249085.4668
1918,127012.55489999999
1919,176138.5907
1920,212795.32439999998
1921,348499.08259999997
1922,269668.7295
1923,224101.5691
1924,241527.6582
1925,225362.18680000002
1926,333084.69060000003
1927,121137.33420000001
1928,194338.1058
1929,114362.3616
1930,94760.69310000002
1931,138320.7459
1932,134259.74370000002
1933,160319.1656
1934,199720.32820000002
1935,177828.66410000002
1936,203170.7337
1937,187769.7552
1938,191412.1702
1939,248704.71560000003
1940,181184.93
1941,185065.0129
1942,203831.0379
1943,194372.3329
1944,282801.8444
1945,315532.6387
1946,181828.18899999998
1947,260322.7772
1948,199300.0794
1949,253608.10700000002
1950,188998.65989999997
1951,299546.4191
1952,247359.35739999998
1953,202308.7657
1954,211446.62319999997
1955,142397.79099999997
1956,348546.099
1957,201330.3916
1958,305441.0473
1959,137559.3916
1960,118418.58040000002
1961,107821.9317
1962,123090.39970000001
1963,125807.98770000003
1964,148004.5044
1965,159805.3787
1966,166352.68460000004
1967,257095.55060000002
1968,393966.7642
1969,330039.75969999994
1970,371839.6934
1971,394717.8038
1972,334579.40079999994
1973,247576.9262
1974,287303.2924
1975,426414.209
1976,284755.79190000007
1977,379218.2531
1978,327780.2944
1979,296768.9292
1980,198972.2388
1981,310083.78020000004
1982,217076.4042
1983,198190.0444
1984,191394.0638
1985,249513.66879999998
1986,257051.71020000003
1987,173701.56040000002
1988,175576.59360000002
1989,186197.9162
1990,209620.69230000002
1991,219087.60520000002
1992,246379.18089999998
1993,155964.3051
1994,248476.3323
1995,181349.51299999998
1996,295828.301
1997,268484.7722
1998,325679.72809999995
1999,272216.7134
2000,296096.1313
2001,265093.4941
2002,252783.054
2003,252651.858
2004,255038.05359999998
2005,202244.043
2006,177277.7391
2007,241426.4872
2008,206512.5312
2009,186325.0933
2010,191498.39870000002
2011,107869.4106
2012,155053.0488
2013,179236.3303
2014,204223.7502
2015,193500.0331
2016,194051.9276
2017,196539.8084
2018,99843.53030000001
2019,104980.2872
2020,110531.365
2021,98436.41470000001
2022,207129.2296
2023,156249.3114
2024,288354.9965
2025,358981.2668
2026,194867.68060000002
2027,162173.378
2028,158304.2237
2029,185806.2315
2030,248377.0917
2031,221239.30109999998
2032,207928.42820000002
2033,244293.4407
2034,171086.89020000002
2035,224969.80010000002
2036,213671.47460000002
2037,219461.11860000002
2038,255597.73270000002
2039,194215.63090000002
2040,373624.6302
2041,239944.89029999997
2042,197481.4238
2043,189935.19400000002
2044,209186.78170000005
2045,211916.8445
2046,143883.7368
2047,146682.86580000003
2048,116539.9359
2049,134981.68720000001
2050,160799.02539999998
2051,71142.40819999999
2052,129536.31959999999
2053,126479.4696
2054,83919.61980000001
2055,203041.9099
2056,104553.16510000003
2057,119288.5873
2058,243054.43170000002
2059,139610.9596
2060,203365.0695
2061,194972.3652
2062,128782.50220000002
2063,102538.88060000002
2064,158886.0958
2065,146951.1694
2066,195067.9992
2067,113313.7366
2068,157680.7492
2069,78604.5515
2070,95910.4612
2071,85921.6048
2072,180116.52920000002
2073,142483.1398
2074,180355.98359999998
2075,133991.38270000002
2076,133478.2612
2077,148233.2106
2078,116717.9408
2079,148977.3001
2080,112060.15360000002
2081,109295.85829999999
2082,108188.51600000002
2083,159304.25439999998
2084,99873.8584
2085,113810.0568
2086,74711.8723
2087,127499.63530000002
2088,123629.21759999997
2089,85921.6048
2090,110369.65939999999
2091,78748.7114
2092,194715.6273
2093,166187.70679999999
2094,97018.06560000003
2095,125830.6074
2096,87123.379
2097,70734.9288
2098,167443.6176
2099,81581.92480000001
2100,74482.44840000001
2101,115596.04579999999
2102,116287.74939999999
2103,86517.1441
2104,191072.2597
2105,107066.47859999999
2106,126324.2953
2107,251457.8186
2108,125897.2616
2109,115519.95439999999
2110,134379.1931
2111,144287.46659999999
2112,167202.18309999997
2113,111943.055
2114,105014.7814
2115,159758.82499999998
2116,130365.89360000001
2117,139670.44230000002
2118,99511.3993
2119,101859.60269999999
2120,94469.2657
2121,63170.4624
2122,113924.15280000001
2123,76432.9008
2124,193500.8704
2125,189695.74709999998
2126,165347.79260000002
2127,174630.8518
2128,131989.0483
2129,129895.95999999999
2130,126267.81019999999
2131,144753.1704
2132,166813.7868
2133,139300.674
2134,124972.71549999998
2135,113898.43000000001
2136,52111.37520000002
2137,106798.3504
2138,141708.7514
2139,139428.9153
2140,118700.149
2141,107183.4262
2142,125896.92630000002
2143,147038.7858
2144,173064.16359999997
2145,112383.77419999999
2146,177023.94240000003
2147,217693.4156
2148,170899.6512
2149,141932.3212
2150,212396.5005
2151,100411.30830000002
2152,177469.33510000003
2153,175742.10900000003
2154,105799.97280000002
2155,125266.56340000001
2156,303596.25840000005
2157,255605.90160000004
2158,226462.7163
2159,206986.9833
2160,148852.0206
2161,231796.4852
2162,368724.9
2163,298921.09400000004
2164,233147.4442
2165,206692.54849999998
2166,134542.09380000003
2167,213883.43939999997
2168,204559.11549999999
2169,189725.31209999998
2170,205698.9616
2171,145138.0045
2172,147207.98200000002
2173,177130.5806
2174,251627.1955
2175,276752.9344
2176,283172.8878
2177,243193.17919999998
2178,195964.1336
2179,159563.29609999998
2180,259422.53749999998
2181,187074.0862
2182,224000.0364
2183,176072.5958
2184,125672.3199
2185,113690.56889999998
2186,168939.87050000002
2187,136516.25439999998
2188,142477.3548
2189,348626.0926
2190,24856.738399999995
2191,26810.961399999993
2192,96601.00480000001
2193,90120.91060000002
2194,38996.634900000005
2195,131520.9935
2196,84987.02439999998
2197,129493.9703
2198,182183.1642
2199,171984.3379
2200,128405.56689999998
2201,119125.6204
2202,153860.3964
2203,132186.8853
2204,175784.8418
2205,117227.74699999999
2206,140981.0564
2207,170713.97950000002
2208,233849.365
2209,275127.47900000005
2210,122358.61300000001
2211,115140.59319999999
2212,91159.70500000002
2213,69829.74320000001
2214,141299.6969
2215,89652.7084
2216,185834.84639999998
2217,74351.2179
2218,99254.0276
2219,88598.87150000001
2220,82169.24019999999
2221,256200.6642
2222,255552.3816
2223,321547.4884
2224,221244.70880000002
2225,100059.3644
2226,242957.6664
2227,229649.29109999997
2228,255327.1759
2229,205409.1256
2230,140452.6228
2231,191748.40259999997
2232,204015.1848
2233,194514.0892
2234,219761.7337
2235,237677.836
2236,252600.84769999998
2237,334257.30529999995
